index,ID,date,Price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,dist_to_center
2238,1704900135,2014-11-11,315000.0,2,1.0,840,5087,1.0,0,0,3,7,840,0,1925,0,98118,47.5557,-122.278,1590,5087,8.4025980268453
2241,7015200136,2015-05-03,1000000.0,5,1.0,2010,5210,1.5,0,0,3,9,1890,120,1927,0,98119,47.6501,-122.37,2330,5000,4.18142736655464
2245,1529300160,2014-06-19,405000.0,2,1.0,1260,4377,1.0,0,0,4,7,1260,0,1947,0,98103,47.6988,-122.354,1420,6376,9.129208716067817
2248,3047700105,2015-04-23,990000.0,4,3.75,3450,4940,2.0,0,0,3,10,2570,880,2006,0,98103,47.692,-122.338,1880,5387,8.349377762020719
2249,2976800550,2015-04-14,280005.0,3,1.5,1130,7200,1.0,0,0,3,7,1130,0,1954,0,98178,47.5041,-122.253,1130,7200,14.273478069038465
2251,4364700105,2014-08-04,330000.0,3,1.0,1030,7620,1.0,0,0,3,7,1030,0,1953,0,98126,47.5281,-122.375,1030,7560,10.164095650190502
2259,7305300370,2015-05-04,390000.0,3,1.5,1240,8410,1.0,0,0,5,6,1240,0,1948,0,98155,47.753,-122.328,1630,8410,15.16656876729008
2261,3971701455,2014-10-03,273000.0,2,0.5,1180,7750,1.0,0,0,4,6,590,590,1945,0,98155,47.769,-122.316,1380,8976,17.026129661594858
2268,6145601715,2014-12-15,403500.0,4,2.75,2400,3844,1.0,0,0,5,7,1200,1200,1974,0,98133,47.7027,-122.347,1100,3844,9.532566200634562
2271,7697100030,2014-09-29,546800.0,4,1.5,1520,5910,1.0,0,0,3,7,1020,500,1946,0,98115,47.6904,-122.295,1710,5910,8.933451030230506
2274,4263200030,2014-12-05,299500.0,3,1.0,1280,6726,1.0,0,0,3,6,1280,0,1958,0,98144,47.5724,-122.301,1630,5000,5.895633534211594
2277,1930301555,2014-07-01,500000.0,2,1.0,950,4500,1.0,0,2,3,7,850,100,1926,0,98103,47.6562,-122.354,1670,4000,4.428759277368874
2278,7974200776,2014-12-05,625000.0,4,2.75,2140,4000,1.0,0,0,3,7,1190,950,1951,0,98115,47.6792,-122.287,2140,4770,8.108435711781086
2279,2719100013,2015-04-29,418000.0,2,1.5,1480,1349,2.0,0,0,3,7,1240,240,2007,0,98136,47.5439,-122.386,1550,1349,8.731362279367174
2280,7234601544,2014-08-25,660000.0,3,3.0,2260,1825,2.0,0,0,3,8,1660,600,2002,0,98122,47.6108,-122.308,2260,1834,2.7494518340612992
2281,5652601455,2014-06-23,775000.0,4,2.5,2300,6158,2.0,0,0,3,9,2300,0,1999,0,98115,47.6943,-122.299,2170,6434,9.218726529574491
2282,2558600060,2015-01-23,429500.0,3,2.75,1650,7272,1.0,0,0,4,7,1230,420,1972,0,98034,47.7232,-122.174,1770,7272,17.33597467004436
2283,5017000575,2014-11-24,569000.0,3,2.0,1990,3000,1.5,0,0,3,7,1230,760,1908,1970,98112,47.6272,-122.29,1600,4080,4.167322547298856
2287,4024101715,2014-09-05,306000.0,3,1.0,910,8658,1.0,0,0,3,7,910,0,1955,0,98155,47.7586,-122.303,1170,10200,16.03406032380073
2290,7920100083,2015-04-14,348000.0,3,1.5,1040,1824,1.0,0,0,3,6,1040,0,1925,0,98115,47.6793,-122.3,1010,5100,7.655375546255079
2293,8901000445,2014-12-18,390000.0,3,1.5,1600,10440,1.0,0,0,3,7,1600,0,1954,0,98125,47.7109,-122.311,1600,8816,10.720798272596284
2295,8712100320,2014-07-28,585000.0,5,2.75,2350,4178,1.5,0,0,3,8,1520,830,1922,2015,98112,47.6388,-122.3,1920,4178,4.062442414102122
2296,2979800520,2014-06-03,605000.0,5,2.75,2740,5616,1.5,0,0,5,7,1670,1070,1925,0,98115,47.6866,-122.317,1600,4592,7.989362306343527
2304,3034200885,2014-12-08,290000.0,2,1.0,1340,9840,1.0,0,0,3,7,1340,0,1949,0,98133,47.7202,-122.339,1610,8949,11.47984749603718
2306,3145600045,2015-02-25,302000.0,6,2.0,2650,4621,1.5,0,0,3,8,2650,0,1911,0,98118,47.5543,-122.275,1640,4879,8.660965249621935
2311,9157600060,2014-09-10,635000.0,4,2.0,2660,8160,1.0,0,0,4,7,1380,1280,1949,0,98177,47.7229,-122.359,1660,8160,11.832130883612964
2313,3810000465,2014-05-20,243000.0,2,1.0,1770,5522,1.5,0,0,4,7,960,810,1943,0,98178,47.4974,-122.231,1830,7378,15.75274785597674
2315,7640400070,2014-09-15,665000.0,4,2.5,2080,8100,1.0,0,2,5,8,1220,860,1952,0,98177,47.7228,-122.369,2090,8100,11.917873615112429
2317,3253500030,2014-07-25,583000.0,4,2.75,2200,9453,1.0,0,0,5,8,1100,1100,1955,0,98144,47.5744,-122.305,1390,5355,5.547928729238576
2319,3764650070,2014-12-16,471000.0,3,2.5,2010,4059,2.0,0,0,3,8,2010,0,1998,0,98034,47.7317,-122.197,2010,5779,16.82200214563489
2323,9376301180,2015-04-08,552500.0,3,1.0,1430,5000,1.0,0,0,3,7,1430,0,1949,0,98117,47.6895,-122.37,1210,5000,8.301870843560312
2325,3634100030,2015-01-09,270000.0,4,2.0,1830,5220,1.5,0,0,3,7,1830,0,1951,0,98118,47.5331,-122.278,1760,5757,10.544674106175876
2330,7454000030,2014-08-16,250000.0,2,1.0,740,6840,1.0,0,0,5,6,740,0,1942,0,98126,47.5172,-122.375,740,6840,11.346472499454292
2331,7454001090,2015-03-09,307000.0,3,1.0,770,6552,1.0,0,0,3,6,670,100,1942,0,98146,47.5133,-122.372,920,7200,11.72787801015946
2333,2346800270,2015-01-06,555000.0,3,3.0,2920,23085,1.5,0,2,3,7,1540,1380,1908,0,98136,47.5159,-122.395,2270,18180,11.887590469076937
2335,993000046,2014-09-22,510000.0,3,2.0,1600,4510,1.0,0,0,3,7,990,610,1978,0,98103,47.6939,-122.34,1580,4561,8.554488604338921
2341,2771603610,2015-04-23,545000.0,3,2.0,1550,4000,1.0,0,0,3,7,940,610,1955,0,98199,47.6379,-122.387,1880,4000,4.0028346907014525
2344,2887703066,2014-05-28,815000.0,4,2.25,2000,3800,2.0,0,0,3,8,2000,0,2001,0,98115,47.6852,-122.311,1610,3800,7.964388293516095
2347,476000335,2014-12-17,430000.0,2,1.5,1320,1194,3.0,0,0,3,7,1320,0,2001,0,98107,47.6704,-122.39,1320,1250,6.883664282631804
2349,2887700140,2014-07-07,588000.0,3,2.0,1860,4777,2.0,0,0,5,7,1860,0,1908,0,98115,47.6892,-122.311,1580,3822,8.388947957075716
2353,2313900560,2014-08-25,554000.0,3,2.0,1830,3500,1.5,0,0,5,7,1290,540,1909,0,98116,47.573,-122.383,1530,4000,5.719462755577264
2361,8902000267,2015-04-02,500000.0,4,2.75,2260,7209,1.0,0,3,3,7,1330,930,2002,0,98125,47.7088,-122.302,1790,10860,10.67005158084619
2365,7304300570,2014-05-19,366500.0,4,2.75,2070,9300,1.0,0,0,5,7,1120,950,1945,0,98155,47.7416,-122.32,1010,8308,13.96577874018195
2366,1702901180,2014-06-11,665000.0,6,3.0,4250,4400,2.5,0,0,4,7,3020,1230,1902,0,98118,47.5584,-122.283,1520,4950,7.9407591275674365
2368,4443800030,2014-12-01,575000.0,2,1.75,1840,4076,1.0,0,0,3,8,1140,700,1957,0,98117,47.6875,-122.393,1540,4076,8.671277096171021
2370,4154300465,2014-09-16,719000.0,5,2.0,3110,6131,1.0,0,0,5,7,1560,1550,1940,0,98118,47.5615,-122.279,1720,6600,7.841753262037959
2372,9371700125,2014-05-28,254000.0,2,1.0,1060,8187,1.0,0,0,4,6,1060,0,1952,0,98133,47.7508,-122.349,1260,8188,14.883140980169916
2373,4443800810,2014-08-19,443725.0,3,1.75,1250,3880,1.0,0,0,4,7,750,500,1944,0,98117,47.6869,-122.392,1240,3880,8.579038996710656
2375,4017110200,2015-01-27,469000.0,3,2.25,2070,9957,1.0,0,0,3,8,1440,630,1977,0,98155,47.7766,-122.277,2070,10158,18.43107538815667
2377,7857003505,2014-09-09,437000.0,5,2.0,2190,8316,1.0,0,0,3,7,1390,800,1961,0,98108,47.5488,-122.298,2010,8316,8.316587794813454
2382,7129300400,2014-08-14,400000.0,6,2.0,2350,6554,2.0,0,1,3,8,2000,350,1905,0,98178,47.5115,-122.256,1560,6554,13.443801483286622
2383,2126059234,2014-09-24,650000.0,5,3.5,5110,10018,2.0,0,0,3,10,3850,1260,2003,0,98034,47.7261,-122.17,1790,10018,17.77467448797862
2396,4302700445,2014-09-23,335000.0,4,1.75,1670,9472,1.0,0,0,3,7,1100,570,1960,0,98106,47.5299,-122.357,1080,5195,9.738292019147222
2398,9477201620,2014-05-16,446000.0,4,2.25,2270,7800,1.0,0,0,3,7,1290,980,1977,0,98034,47.7278,-122.192,1480,7280,16.747209977683518
2400,3336000791,2015-04-07,325000.0,3,1.0,950,4500,1.0,0,0,4,6,950,0,1943,0,98118,47.5273,-122.265,1140,4500,11.583566655127116
2404,293910030,2014-10-08,655000.0,4,2.5,2570,4412,2.0,0,0,3,9,2570,0,2001,0,98034,47.7076,-122.232,2460,5470,13.084933517094006
2405,9547205660,2015-05-04,603000.0,3,2.25,1700,2800,2.0,0,0,5,7,1150,550,1926,0,98115,47.6819,-122.311,1500,3400,7.615864380575362
2415,3904100106,2015-04-27,335000.0,3,1.0,2320,6750,1.0,0,0,3,7,1160,1160,1960,0,98118,47.5327,-122.276,1230,6075,10.65454067534854
2417,8924100111,2015-04-24,699000.0,2,1.5,1400,4050,1.0,0,0,4,8,1400,0,1954,0,98115,47.6768,-122.269,1900,5940,8.681089303188376
2422,6744700181,2015-02-17,562000.0,3,1.75,1600,10530,1.0,0,2,3,8,1600,0,1962,0,98155,47.7437,-122.291,2590,8274,14.626077619907337
2423,6728700075,2014-05-20,575000.0,4,1.75,1280,6060,1.0,0,0,3,7,860,420,1926,0,98117,47.6805,-122.364,1490,4680,7.225417731956752
2427,9423400193,2014-12-26,473000.0,3,2.75,1050,7200,1.0,0,0,3,7,1050,0,1985,0,98125,47.7163,-122.303,1860,9000,11.450291857098875
2430,4024101052,2014-12-17,305500.0,3,1.0,1240,6090,1.0,0,0,4,7,1240,0,1950,0,98155,47.7542,-122.307,1550,9096,15.498341089582537
2432,6300000693,2014-12-02,233000.0,2,2.25,850,1656,2.0,0,0,3,8,850,0,2001,0,98133,47.7064,-122.344,850,1312,9.9404645497662
2433,6413100270,2015-03-31,490000.0,3,1.75,1540,9000,1.0,0,0,3,8,1540,0,1971,0,98125,47.7152,-122.322,1710,7488,11.037039228211174
2435,7878400135,2014-11-20,355000.0,3,2.25,2550,9674,1.0,0,0,3,7,1850,700,1959,0,98178,47.4856,-122.247,2240,9674,16.30801705346437
2437,9244900248,2014-07-09,737500.0,3,1.75,2320,10900,2.0,0,0,3,7,2320,0,1935,1974,98115,47.6877,-122.283,1610,5800,9.07394022131455
2439,3278601940,2014-08-06,349950.0,2,3.25,1570,2031,2.0,0,0,3,8,1310,260,2006,0,98126,47.548,-122.375,1570,2039,8.028286194915133
2441,1163100070,2014-12-17,355950.0,4,2.5,1960,8540,1.0,0,0,3,7,1220,740,1955,0,98177,47.7654,-122.359,1910,9120,16.541607753153933
2451,7896300070,2015-05-01,265000.0,4,1.0,1290,6034,1.0,0,0,3,6,1050,240,1950,0,98118,47.5223,-122.286,1060,6034,11.380099600810048
2457,5220300140,2014-09-03,408000.0,2,1.0,810,7440,1.0,0,0,5,6,810,0,1948,0,98133,47.7346,-122.352,830,7500,13.091552439722705
2460,7640400106,2014-09-11,438400.0,2,1.0,1340,8100,1.0,0,0,4,7,1340,0,1953,0,98177,47.7218,-122.37,1700,8100,11.820467116268878
2462,9274200990,2014-06-19,703000.0,3,2.0,1360,5980,1.5,0,0,3,8,1360,0,1945,2008,98116,47.5852,-122.388,1520,4440,4.861655825862017
2469,7548300326,2015-02-20,290000.0,4,2.0,1660,4788,1.0,0,0,3,7,1660,0,1968,0,98144,47.5878,-122.312,1150,5000,4.015611384856795
2470,5457300696,2014-06-27,700000.0,3,2.5,1660,1545,2.0,0,2,3,9,1400,260,2002,0,98109,47.6268,-122.353,1820,2570,1.301080793951314
2471,1175001125,2014-10-06,550000.0,2,1.0,1080,3420,1.0,0,0,4,7,780,300,1922,0,98107,47.6715,-122.393,1380,3656,7.104093893338925
2472,3034200197,2014-09-03,549000.0,2,1.0,1510,11165,1.5,0,0,4,7,1510,0,1921,0,98133,47.7212,-122.331,2210,8851,11.623865736668732
2475,6414600260,2014-10-30,345000.0,2,1.0,970,10423,1.0,0,0,3,7,970,0,1947,0,98133,47.7252,-122.331,1200,7857,12.067250748118663
2478,4358700186,2014-12-11,275000.0,3,2.25,1260,1488,3.0,0,0,3,7,1260,0,2009,0,98133,47.7071,-122.336,1190,1095,10.033990348493472
2480,2634500070,2015-01-16,432500.0,3,2.0,1720,8145,2.0,0,0,5,7,1720,0,1949,0,98155,47.7393,-122.325,1400,8138,13.669111122424113
2481,7186800105,2015-01-12,236500.0,4,1.0,2140,4217,1.5,0,0,3,6,1320,820,1925,0,98118,47.5484,-122.287,1720,5413,8.726682227693724
2482,4459800070,2014-07-18,679000.0,4,1.5,1420,4923,1.5,0,0,4,8,1420,0,1928,0,98103,47.6901,-122.339,1470,4923,8.134920329205523
2483,3034200370,2014-10-31,543000.0,4,2.5,2060,8451,2.0,0,0,3,8,2060,0,1995,0,98133,47.7168,-122.333,2060,9460,11.12467741185788
2484,7887200390,2014-09-26,294000.0,3,1.0,1320,9520,1.0,0,0,3,7,990,330,1953,0,98178,47.4857,-122.253,1460,10610,16.103001010557197
2499,7796600070,2014-08-25,195000.0,3,1.5,1190,8726,1.0,0,0,3,7,1190,0,1956,0,98146,47.4887,-122.343,1390,8741,14.266824558783908
2500,4443800765,2014-06-10,700000.0,3,2.0,2080,3880,1.0,0,0,5,7,1160,920,1954,0,98117,47.686,-122.391,1330,3880,8.456712756355946
2501,3298720030,2015-04-17,560000.0,4,1.75,2150,8555,1.0,0,2,4,7,1460,690,1982,0,98106,47.5344,-122.345,1480,7405,9.185842374289216
2502,1781500435,2014-08-20,260000.0,3,1.75,1580,7344,1.0,0,0,5,7,1580,0,1911,0,98126,47.5256,-122.38,1580,6207,10.525957216700034
2503,1781500435,2015-02-25,575000.0,3,1.75,1580,7344,1.0,0,0,5,7,1580,0,1911,0,98126,47.5256,-122.38,1580,6207,10.525957216700034
2505,1005000036,2014-06-13,285000.0,3,1.75,1840,8601,1.0,0,0,3,7,920,920,1905,2014,98118,47.5359,-122.276,1390,7452,10.34278268015436
2508,5200100105,2014-08-07,620000.0,3,2.25,1660,3478,1.5,0,0,4,7,1100,560,1929,0,98117,47.6773,-122.372,1610,3478,7.03620089395326
2518,9412900045,2014-05-19,462000.0,3,1.5,1710,4500,1.5,0,0,3,8,1410,300,1928,0,98118,47.5366,-122.268,1860,6000,10.58360082171104
2520,7228501580,2015-01-16,415000.0,3,1.0,1560,4500,1.5,0,0,3,7,1560,0,1903,0,98122,47.6118,-122.306,1660,4500,2.8703262864368213
2529,3126049094,2014-11-12,392450.0,4,2.0,2195,2681,1.0,0,0,3,7,1060,1135,1912,0,98103,47.6965,-122.342,1710,1280,8.840284004507218
2531,1232000810,2014-09-12,340000.0,3,2.5,1400,4800,1.0,0,0,3,7,1200,200,1921,0,98117,47.6865,-122.379,1440,3840,8.172182046387414
2532,1232000810,2015-03-26,537000.0,3,2.5,1400,4800,1.0,0,0,3,7,1200,200,1921,0,98117,47.6865,-122.379,1440,3840,8.172182046387414
2534,3996900295,2014-12-14,358000.0,2,1.0,1140,8340,1.0,0,0,3,7,1140,0,1948,0,98155,47.7448,-122.3,1030,8149,14.578759948868946
2535,117000003,2014-09-19,595000.0,4,2.25,1920,3225,1.5,0,0,5,7,1300,620,1923,0,98116,47.5848,-122.384,1960,3750,4.694811025273733
2537,2558650200,2014-09-16,419950.0,3,2.25,2280,8500,1.0,0,0,4,7,1680,600,1977,0,98034,47.7211,-122.166,1890,7700,17.625205434507613
2539,6021503570,2014-09-18,525000.0,2,1.0,880,4000,1.0,0,0,3,7,880,0,1940,0,98117,47.6847,-122.387,1310,4000,8.202259148970331
2540,1862400517,2014-08-13,350000.0,3,2.0,1320,1298,3.0,0,0,3,7,1320,0,1995,0,98117,47.6959,-122.376,1380,1503,9.104171671401494
2544,3971700510,2015-01-29,336800.0,5,1.75,1830,16650,1.5,0,0,3,7,1610,220,1958,0,98155,47.7734,-122.315,1790,12743,17.520843782599613
2551,3797000830,2014-05-30,425000.0,3,1.75,1680,3000,1.0,0,2,4,6,840,840,1900,0,98103,47.686,-122.346,1540,3700,7.67429011757135
2553,7277100640,2015-04-09,715000.0,3,2.5,3050,6000,1.0,0,3,3,8,1720,1330,1984,0,98177,47.7701,-122.389,2340,7200,17.360710885373177
2556,2973800030,2014-07-21,175000.0,3,1.0,1030,6600,1.0,0,0,3,7,1030,0,1954,0,98146,47.4941,-122.34,1220,9040,13.668852893304496
2558,2021200058,2015-04-23,785000.0,3,2.75,2310,5200,1.0,0,0,4,7,1520,790,1940,0,98199,47.6357,-122.397,2310,5200,4.515884392773099
2559,9828202255,2014-09-22,890000.0,4,2.75,2610,4400,1.0,0,0,5,8,1260,1350,1920,0,98122,47.6158,-122.293,1770,4400,3.7880740477419015
2560,2126059276,2014-11-26,612000.0,3,3.0,2330,10327,1.0,0,0,3,9,2330,0,1998,0,98034,47.7239,-122.164,2200,4629,17.942861667291865
2566,3037200060,2014-09-26,499000.0,3,2.5,1750,2150,2.5,0,0,3,7,1230,520,1900,2014,98122,47.6037,-122.311,1410,3300,2.8506812976607634
2568,7645900055,2014-06-24,530000.0,2,1.5,1580,3680,1.0,0,2,3,8,1280,300,1941,0,98126,47.5762,-122.377,1730,3680,5.1859348532761125
2574,8927600070,2015-01-13,630000.0,3,1.75,1540,6930,1.0,0,0,3,7,1250,290,1944,0,98115,47.6782,-122.278,1760,6930,8.389492973495594
2581,9178600055,2015-05-05,695000.0,2,1.0,1140,3990,1.0,0,0,3,7,1140,0,1924,0,98103,47.6554,-122.333,1800,5700,4.341409154741296
2583,5040800060,2015-02-04,675000.0,3,1.75,1710,5913,1.0,0,0,4,8,1120,590,1941,0,98199,47.6481,-122.406,2920,5922,5.8210584298970005
2584,1437900350,2014-10-27,387000.0,3,1.5,1340,6500,1.0,0,0,3,7,1340,0,1972,0,98034,47.7168,-122.192,1620,7107,15.869910062772547
2587,7452500340,2014-12-04,265000.0,3,1.0,1080,4930,1.0,0,0,3,6,1080,0,1950,0,98126,47.5209,-122.374,1100,5950,10.928436638059727
2588,9215400075,2015-04-22,406000.0,3,1.0,960,5264,1.0,0,0,3,7,960,0,1953,0,98115,47.6805,-122.301,1140,5150,7.745210580903794
2590,3362900696,2014-10-20,415000.0,3,1.0,1500,3399,2.0,0,0,5,7,1300,200,1926,0,98103,47.6838,-122.352,1360,3588,7.454589182127861
2591,2558640340,2014-05-27,375000.0,3,1.75,1440,8775,1.0,0,0,3,7,1440,0,1973,0,98034,47.7231,-122.17,1790,7865,17.548978399507227
2599,7972601710,2015-04-15,320000.0,2,1.0,900,7620,1.0,0,0,3,7,900,0,1971,0,98106,47.5268,-122.343,1520,7620,10.030313162032286
2601,2464400340,2014-06-25,381500.0,2,1.0,900,2910,1.0,0,0,5,7,900,0,1924,0,98115,47.6859,-122.322,1320,2910,7.828433969632
2602,8113101232,2014-12-02,343000.0,2,1.0,1180,9261,1.0,0,0,4,7,940,240,1957,0,98118,47.5492,-122.274,1700,6325,9.16628988277443
2608,7132300550,2015-02-24,450000.0,3,1.0,1210,4000,1.5,0,0,3,7,1090,120,1928,0,98144,47.5934,-122.308,1210,4000,3.73827823177903
2615,5700000340,2015-04-27,700000.0,3,2.0,2130,4299,1.5,0,0,4,7,1680,450,1922,0,98144,47.5779,-122.294,2040,4548,5.717190124076748
2617,179003055,2014-11-13,210000.0,3,1.0,1200,7500,1.0,0,0,3,6,1200,0,1905,1989,98178,47.4921,-122.275,1010,7000,14.809655794124383
2621,5101406441,2015-04-16,490000.0,3,1.0,1600,6380,1.5,0,0,3,7,1400,200,1939,0,98125,47.7015,-122.317,1760,6380,9.602966374511537
2623,6300500505,2014-07-14,359950.0,3,1.0,1400,4980,1.0,0,0,3,6,950,450,1943,0,98133,47.7041,-122.34,990,4980,9.688205816056444
2628,1062100075,2015-05-03,455000.0,2,1.0,980,5000,1.0,0,0,4,7,980,0,1950,0,98155,47.7518,-122.279,1600,5965,15.747282641531685
2629,8825900070,2014-08-18,705000.0,6,2.0,2570,4240,1.5,0,0,4,7,1970,600,1911,0,98115,47.6754,-122.307,2030,4240,7.045745508327719
2630,1158700135,2014-08-12,420000.0,3,2.5,2060,7020,1.0,0,0,4,8,1460,600,1967,0,98177,47.7575,-122.364,2150,8400,15.6976024712195
2633,1727510030,2015-03-12,530000.0,3,2.25,1680,7262,1.0,0,0,5,7,1180,500,1973,0,98034,47.713,-122.225,1910,7405,13.881488211396702
2636,3992700036,2014-06-26,415000.0,3,1.0,1170,6700,1.0,0,0,3,8,1170,0,1957,0,98125,47.7122,-122.29,2410,7620,11.318312111588511
2637,1175000059,2014-10-10,536000.0,3,1.75,1580,3764,1.5,0,0,3,7,1280,300,1945,0,98107,47.672,-122.397,1560,3764,7.311423640088234
2639,1441800030,2014-07-06,395000.0,3,1.75,1480,7700,1.0,0,0,3,8,1480,0,1975,0,98034,47.7225,-122.202,1930,8560,15.807577138766655
2646,3176600055,2014-07-17,656000.0,3,1.75,1480,7475,1.5,0,0,3,8,1480,0,1943,0,98115,47.6732,-122.272,2120,7216,8.230560837152764
2647,7518500885,2014-05-19,560000.0,4,1.0,1660,4690,1.5,0,0,3,7,1260,400,1945,0,98117,47.6829,-122.378,1400,3876,7.769544021204223
2652,7611200136,2014-07-23,872000.0,4,4.0,3770,9750,1.0,0,0,4,9,1940,1830,1967,0,98177,47.7159,-122.367,2260,9878,11.136592564386474
2655,9465200181,2015-04-28,475000.0,4,1.5,2320,5534,1.5,0,0,4,7,1540,780,1915,0,98103,47.6944,-122.355,1670,5913,8.649006411627251
2657,486000565,2014-05-15,840000.0,4,1.75,2930,11562,1.0,0,3,3,9,1670,1260,1947,0,98117,47.6765,-122.404,2530,6517,8.018950963868
2664,2402100055,2014-07-16,670000.0,4,3.0,2500,5000,1.5,0,0,4,7,1460,1040,1926,0,98103,47.6895,-122.331,1720,4500,8.1154418137773
2665,5146000070,2014-12-04,456150.0,3,2.25,1750,12408,1.0,0,0,5,7,1150,600,1962,0,98155,47.7509,-122.3,1820,12977,15.240619016132769
2667,9274200316,2015-04-09,558000.0,3,2.5,1680,934,3.0,0,0,3,8,1680,0,2008,0,98116,47.5891,-122.387,1740,1280,4.501232317863402
2670,3580900160,2014-10-10,311000.0,3,1.0,1310,8370,1.5,0,0,3,7,1310,0,1962,0,98034,47.7284,-122.241,1310,8370,14.571802747286164
2671,3876000350,2015-02-24,470000.0,6,1.75,2490,8732,1.5,0,0,4,8,2490,0,1966,0,98034,47.7252,-122.187,1840,8024,16.79493748135358
2672,3959400400,2014-07-09,569000.0,3,3.25,2220,8227,1.5,0,0,5,8,1770,450,1929,0,98108,47.5665,-122.316,1750,4800,5.982633414274139
2676,3204300860,2014-07-23,820000.0,2,2.5,2210,4440,2.0,0,0,4,8,1440,770,1931,0,98112,47.6305,-122.3,1560,4920,3.589333891426102
2680,2768000270,2014-06-25,562100.0,2,0.75,1440,3700,1.0,0,0,3,7,1200,240,1914,0,98107,47.6707,-122.364,1440,4300,6.1649719646734855
2685,7694600253,2014-05-06,312000.0,4,2.0,1300,7054,1.0,0,0,3,7,1300,0,1950,2013,98146,47.5071,-122.369,1560,7100,12.36959045319534
2686,8910500238,2014-11-06,343000.0,3,3.25,1210,1173,2.0,0,0,3,8,1000,210,2002,0,98133,47.7114,-122.356,1650,1493,10.537989651057538
2687,3076500830,2014-10-29,385195.0,1,1.0,710,6000,1.5,0,0,3,6,710,0,2015,0,98144,47.5756,-122.316,1440,4800,5.044807585518703
2695,6076500160,2014-12-23,705000.0,4,2.5,2910,20946,2.0,0,0,4,8,2350,560,1976,0,98034,47.7085,-122.24,2020,11342,12.790373018250031
2696,2872100445,2014-06-24,615000.0,2,1.0,1270,5000,1.0,0,0,3,8,1090,180,1949,0,98117,47.6828,-122.393,1640,5000,8.201952528225856
2697,3352400004,2015-01-29,184500.0,2,1.0,720,5880,1.0,0,0,3,6,720,0,1940,0,98178,47.5056,-122.27,1440,7200,13.559964915165729
2698,7942601200,2014-10-01,412000.0,2,1.0,1040,5120,1.0,0,0,3,7,1040,0,1901,0,98122,47.6048,-122.312,1250,4000,2.7238967123742293
2700,2218000390,2014-06-12,580000.0,5,2.0,2060,6000,2.0,0,0,3,7,2060,0,1903,0,98105,47.6685,-122.305,1770,5000,6.411725944369962
2703,7445000105,2014-05-22,373500.0,2,1.0,800,3330,1.0,0,0,3,7,800,0,1918,0,98107,47.6566,-122.358,1300,4320,4.5348335030232265
2704,5583200810,2015-04-02,662700.0,2,1.5,2440,6900,2.0,0,0,3,7,1590,850,1910,0,98118,47.5568,-122.271,1770,6900,8.624642325689425
2709,9276202190,2014-08-08,545000.0,6,1.75,1820,6250,1.0,0,0,3,7,1130,690,1954,0,98116,47.579,-122.39,1820,5750,5.478279514861134
2710,5016002180,2014-07-08,780000.0,2,2.5,2560,2500,2.0,0,0,5,8,1690,870,1901,0,98112,47.6233,-122.3,1890,5000,3.335091180541613
2718,546000045,2015-03-25,422500.0,2,1.0,800,4046,1.0,0,0,3,7,800,0,1940,0,98117,47.6895,-122.382,1400,4046,8.561330455060174
2723,272000125,2014-08-29,438000.0,3,1.0,1200,4000,1.5,0,0,4,6,1200,0,1923,0,98144,47.5881,-122.299,1390,4000,4.632958175586567
2724,2770601741,2014-11-06,390000.0,3,3.0,1490,2944,2.0,0,0,3,7,960,530,1993,0,98199,47.6506,-122.384,1590,1600,4.812707355369021
2727,5071401000,2014-08-29,779000.0,6,2.5,3250,12000,1.0,0,1,3,8,1800,1450,1966,0,98115,47.6935,-122.28,3490,10320,9.745606020545305
2728,3760500435,2015-01-14,570000.0,3,2.75,2730,11936,2.0,0,2,3,8,1530,1200,1978,0,98034,47.6987,-122.231,2810,12333,12.39050004313019
2729,5680000260,2015-05-12,385000.0,3,1.0,810,4600,1.0,0,0,3,6,810,0,1918,0,98144,47.5712,-122.316,1520,4800,5.494982151809286
2737,9371700132,2014-08-06,374150.0,3,1.75,1390,9585,1.0,0,0,4,7,1390,0,1973,0,98133,47.752,-122.35,1240,8188,15.018761054601484
2741,1257200060,2015-03-27,595000.0,4,1.75,1880,4080,1.0,0,0,3,7,940,940,1924,0,98115,47.6754,-122.327,1410,4080,6.610032576184798
2745,8934100125,2014-08-29,810000.0,3,2.0,2870,6360,1.5,0,1,4,8,1790,1080,1946,0,98115,47.6813,-122.275,2310,6466,8.800463032008185
2749,2795000060,2014-12-22,722500.0,5,2.25,3700,7207,1.0,0,1,5,8,1850,1850,1970,0,98177,47.7736,-122.371,2340,7900,17.5338671346866
2752,151000075,2015-02-06,856000.0,3,2.5,2160,3920,2.0,0,0,3,9,2160,0,2014,0,98116,47.5762,-122.415,1500,4920,7.02321245734366
2758,9268200550,2014-10-10,400000.0,2,2.0,1520,5010,1.0,0,0,3,7,1520,0,1999,0,98117,47.6948,-122.364,1110,5040,8.785663109575797
2762,6384500581,2014-06-18,555000.0,3,1.75,2040,6000,1.0,0,0,5,7,1120,920,1958,0,98116,47.5688,-122.397,1530,6250,6.694927380074472
